X,Y,V
138.27368476244763,-867.8352906284255,82.94772940805707
134.27737804306022,-867.6634400985715,82.94805231860965
130.28045445665654,-867.5065903472745,82.94837213657955
126.28297031086746,-867.364743584193,82.94868889160782
122.28498192122076,-867.237901807628,82.94900261305092
118.28654561034406,-867.1260668044932,82.94931332998354
114.28771770718693,-867.0292401502923,82.94962119118175
110.28855801861232,-867.1112266681637,82.94992621700793
106.28862227177417,-867.1338984946246,82.9502280012021
102.28869421596822,-867.1578888869793,82.95052689682561
98.28877428585544,-867.1831978426168,82.9508229299987
94.28886291609594,-867.2098253587881,82.95111612816221
90.28896054134886,-867.2377714326004,82.951406518486
86.2890675947399,-867.2670360610258,82.95169412787916
82.2891845139912,-867.2976192408671,82.95197898299256
78.28931173069387,-867.329520968818,82.95226111022126
74.28944968205703,-867.3627412413985,82.95254053570703
70.28959880222361,-867.3972800549972,82.95281728534077
66.28975952533538,-867.4331374058653,82.9530913847649
62.289932284511224,-867.4703132901197,82.9533628593758
58.29011751746609,-867.5088077036969,82.95363174270427
54.290315657316164,-867.55,82.95389809524838
50.29052713870872,-867.6,82.95416219327014
46.29075239628953,-867.6,82.95442340846114
42.290849150354695,-867.6,82.95468212401916
38.29102147015237,-867.6,82.95493856779518
34.29123464091436,-867.733,82.95519264768592
30.29149300377037,-867.7839098758335,82.95544400190086
26.291800899801068,-867.8335392300387,82.95569296736649
22.292162669828787,-867.8873354225999,82.95593954876752
18.29258265502652,-867.9452983951273,82.95618376903506
14.293065196299523,-868.0074280847116,82.95642565079147
10.29361463468971,-868.0737244239177,82.95666549906392
6.293624814088773,-868.0647002853744,82.9569028648794
2.2936504703166345,-868.0790268046962,82.95713795596893
-1.7061807379716933,-868.1157733039595,82.95737079602178
-5.705743147078559,-868.1749386286905,82.95760140659263
-9.70491110175655,-868.2565209200769,82.95782980903871
-13.703558959149152,-868.3605176150281,82.95805602451233
-17.70156109274341,-868.4869254462543,82.95828007396292
-21.69879189630265,-868.6357404423682,82.958501978139
-25.695125787833845,-868.8069579280125,82.95872175759007
-29.690437213518955,-869.0005725240047,82.9589395688567
-33.69025373266429,-868.9622604739951,82.95915524351327
-37.68927824030034,-869.0505949934553,82.95936881782048
-41.68685384158489,-869.1898405032968,82.95958034734907
-45.6823324225111,-869.3799744280948,82.95978985150585
-49.67506620905457,-869.6209659420512,82.9599973496845
-53.6644078721945,-869.9127759739911,82.96020286109194
-57.64971063286377,-870.2553572136969,82.96040640475097
-61.63032836681151,-870.6486541195803,82.96060799950197
-65.60561570935474,-871.0926029276852,82.96080766400476
-69.57492816000786,-871.5871316620266,82.96100541674022
-73.53762218697625,-872.1321601462598,82.96120127601213
-77.49305533148991,-872.7276000166792,82.96139525994879
-81.4405863119606,-873.3733547365428,82.96158738650476
-85.37957512795231,-874.0693196117261,82.96177766878415
-89.31021512951628,-874.810986098835,82.9619661356894
-93.2306972349105,-875.6045981333186,82.96215279757078
-97.14043374998083,-876.4495598973792,82.9623376721708
-101.03875213591617,-877.3457260437339,82.96252077659756
-104.92498181801352,-878.292942417106,82.96270212779747
-108.79845430102327,-879.2910460807427,82.96288174255459
-112.65850328414392,-880.3398653444427,82.96305981098355
-116.52978570786928,-881.3464299950033,82.96323602974539
-120.36843096193729,-882.4710644304631,82.96341054733755
-124.1850259236398,-883.6683960045511,82.96358339392782
-127.978193973566,-884.9379928480477,82.96375458544014
-131.74656694223123,-886.2793970261514,82.96392413771378
-135.4887856035641,-887.6921247036507,82.96409208915553
-139.15818172420344,-889.2844601299458,82.96425837327433
-142.8141489681797,-890.9073906617244,82.96442308250877
-146.45097233371598,-892.5727782466095,82.9645862145226
-150.06815878361638,-894.2803971111878,82.96474778449978
-153.66521794282198,-896.0300157568305,82.96490780739393
-157.241662164892,-897.8213969910802,82.96506629801584
-160.7970065981159,-899.6542979598045,82.96522327103449
-164.33076925123868,-901.5284701801195,82.96537874097835
-167.8424710588061,-903.4436595740772,82.96553282671812
-171.38304148917365,-905.3049389801861,82.96568535805933
-174.872810270554,-907.2598082475535,82.96583641001183
-178.33502702519323,-909.2630693747882,82.96598601563855
-181.76902075681448,-911.3143341190815,82.96613418869227
-185.1741259389153,-913.4132049342646,82.96628094288631
-188.54968264374952,-915.5592750478556,82.96642629180238
-191.895036670225,-917.7521285398938,82.96657024889211
-195.20953967069192,-919.9913404235474,82.96671282747846
-198.4925492765954,-922.2764767274786,82.96685404075686
-201.74342922296995,-924.6070945799491,82.96699390179647
-204.96154947175228,-926.9827422946519,82.96713242354139
-208.14628633388529,-929.4029594582491,82.96726961881186
-211.29702259019098,-931.8672770196038,82.96740550030543
-214.41314761099278,-934.3752173806835,82.96754008059818
-217.49405747445786,-936.9262944891221,82.96767337681638
-220.5325804368521,-939.527712988135,82.96780538848921
-223.53853196470652,-942.1667005614659,82.9679361388795
-226.50821284380038,-944.8464385106589,82.96806563717574
-229.4410706850755,-947.5664283788144,82.96819389537794
-232.3365599489106,-950.3261642217917,82.96832092535722
-235.19414204659788,-953.1251327023178,82.9684467388712
-238.01328544052424,-955.9628131854731,82.96857134756497
-240.79346574304384,-958.8386778355359,82.96869476297226
-243.53416581401854,-961.7521917141638,82.96881699651644
-246.2348758570111,-964.702812879898,82.96893805951156
-248.895093514112,-967.6899924889691,82.96905796316346
-251.5143239593829,-970.7131748973866,82.96917677345651
-254.15964241344457,-973.7135565858724,82.96929440247554
-256.71587939314367,-976.7901866422197,82.96941089787956
-259.2189705015983,-979.9102082611792,82.96952627767509
-261.66817931198665,-983.07270351068,82.96964055250682
-264.0627852500337,-986.2767419626131,82.96975373295261
-266.4020838060098,-989.521380966571,82.96986582948905
-268.685386742002,-992.8056659271812,82.9699768524926
-270.9120222943978,-996.1286305849541,82.97008682171506
-272.93803289742993,-999.5775841996606,82.97019559201235
-274.9615906739724,-1003.0279774997052,82.97030345332604
-276.94294018182455,-1006.5027802462996,82.97041028103449
-278.8817870222897,-1010.0014761360871,82.97051608568135
-280.7778431119286,-1013.5235453155539,82.97062087705896
-282.63082672536194,-1017.0684644582633,82.97072466486908
-284.4404625371324,-1020.6357068426208,82.97082745872063
-286.2064816626131,-1024.224742430134,82.97092926813062
-287.9286216979598,-1027.8350379441683,82.97103010252494
-289.6066267591001,-1031.466056949185,82.97112997123932
-291.2402475197537,-1035.117259930445,82.97122888352015
-292.8292412484796,-1038.7881043741756,82.97132684852535
-294.37337184474137,-1042.4780448481797,82.9714238753252
-295.87240987398786,-1046.1865330828748,82.97151997331233
-297.3242873049601,-1049.9137373871001,82.97161515042883
-298.7313027762514,-1053.6581074894739,82.9717094161526
-300.0927101397173,-1057.4193001182425,82.97180277909219
-301.4083083242639,-1061.1967597694927,82.9718952478927
-302.6779030245168,-1064.9899285367762,82.97198683111597
-303.90130672952046,-1068.7982461935098,82.97207753724187
-305.0783387504313,-1072.621150275717,82.97216737466917
-306.20882524720463,-1076.4580761650996,82.97225635171621
-307.29259925427027,-1080.3084571724303,82.9723444766218
-308.32950070519126,-1084.1717246212465,82.97243175754585
-309.3193764563052,-1088.0473079318413,82.9725182025702
-310.2620803093424,-1091.934634705535,82.97260381969937
-311.1574730330189,-1095.833130809213,82.97268861686126
-312.00542238359935,-1099.7422204601232,82.9727726019079
-312.8058031244289,-1103.6613263109152,82.97285578261621
-313.55849704443006,-1107.5898695349106,82.97293816668864
-314.2633929755614,-1111.5272699115906,82.97301976175396
-314.9203868092361,-1115.4729459122927,82.97310057536792
-315.52938151169866,-1119.4263147860984,82.97318061501397
-316.09028713835625,-1123.3867926459013,82.97325988810394
-316.6030208470622,-1127.3537945546434,82.97333839959241
-316.4793672994491,-1131.3518828228105,82.9734161559127
-316.57426553232295,-1135.3507569550054,82.97349313681487
-316.66147316204325,-1139.34980619563,82.97356938082068
-316.7409898660723,-1143.3490157542203,82.9736448948341
-316.81281535031815,-1147.3483708396752,82.97371968584464
-316.87694934913264,-1151.3478566603546,82.97379376077419
-316.9333916253169,-1155.3474584241656,82.97386712647831
-316.9821419701195,-1159.347161338586,82.97393978974694
-317.0232002032359,-1163.3469506106746,82.97401175730498
-317.0565661728132,-1167.3468114472307,82.97408303581295
-317.08223975544627,-1171.346729054744,82.97415363186758
-317.10022085618243,-1175.3466886395095,82.97422355200243
-317.11050940851743,-1179.3466754076517,82.97429280268848
-317.1131053744001,-1183.3466745652393,82.97436139033476
-317.10800874422847,-1187.3466713182356,82.97442932128894
-317.0952195368531,-1191.346650872673,82.97449660183786
-317.07473779957377,-1195.346598434602,82.9745632382082
-317.0465636081428,-1199.346499210206,82.97462923656704
-317.0106970667637,-1203.3463384058425,82.97469460302233
-316.9671383080874,-1207.3461012280814,82.9747593686492
-316.73487321358857,-1211.3393521505634,82.9748235058455
-316.5851000403351,-1215.3365471670234,82.97488693115274
-316.43742754183785,-1219.3338203417024,82.9749497498847
-316.2918557588495,-1223.3311705714218,82.97501196736968
-316.148384731606,-1227.3285967513737,82.97507358936548
-316.0070144997018,-1231.3260977783366,82.9751346215724
-315.8677451021958,-1235.3236725478635,82.9751950696362
-315.730576577552,-1239.3213199558882,82.97525493914856
-315.5955089636692,-1243.3190388979228,82.97531423564762
-315.462542297834,-1247.3168282702634,82.97537296461851
-315.3316766167708,-1251.3146869687848,82.97543113149382
-315.20291195661036,-1255.3126138897442,82.97548874165412
-315.0762483529424,-1259.310607928175,82.97554580042848
-314.9516858407207,-1263.3086679806988,82.97560231309491
-314.82922445437595,-1267.3067929423123,82.97565828488092
-314.708864227703,-1271.3049817096012,82.97571372096395
-314.590605193957,-1275.3032331779277,82.97576862647185
-314.4744473857985,-1279.3015462430394,82.9758230064834
-314.3603908353213,-1283.2999198002644,82.97587686602874
-314.2484355740013,-1287.29835274612,82.97593021008984
-314.1385816327811,-1291.296843975499,82.97598304360098
-314.03082904198,-1295.2953923848863,82.97603537144919
-313.9251778313673,-1299.2939968695455,82.97608723791475
-313.82710509668937,-1303.2927944070996,82.976138562938
-313.72787422101095,-1307.2915633726493,82.97618939746128
-313.6300179913552,-1311.2903662141068,82.97623974545448
-313.5335364193175,-1315.2892024579749,82.97628961157818
-313.43842951627346,-1319.2880716326304,82.9763390004448
-313.34469729346,-1323.2869732655067,82.9763879166226
-313.252339761956,-1327.2859068840344,82.97643636463613
-313.16135693265517,-1331.2848720165784,82.9764843489666
-313.0717488163317,-1335.2838681896224,82.97653187405233
-312.9835154235695,-1339.282894930585,82.97657900567414
-312.90823976613603,-1343.282186550277,82.97662562735259
-312.83139177090914,-1347.2814482839813,82.97667179616808
-312.75489885283844,-1351.280716824918,82.97671752314952
-312.6787610125228,-1355.2799921415615,82.97676281249356
-312.6029782508454,-1359.2792741883047,82.97680766838931
-312.5275505681028,-1363.2785629477025,82.97685209498562
-312.45247796465003,-1367.277858402311,82.9768960963916
-312.3777604413405,-1371.277160506523,82.97693967667705
-312.3033979987589,-1375.276469228812,82.97698283987278
-312.22939063774567,-1379.27578452357,82.97702558997103
-312.15573835864626,-1383.2751063733535,82.97706793092583
-312.08244116200893,-1387.274434746635,82.97710986665331
-312.00949904818106,-1391.2737696259708,82.97715140103215
-311.93691201797907,-1395.2731109657527,82.97719253790387
-311.8646800722466,-1399.2724587203732,82.97723328107325
-311.79280321127595,-1403.2718128723868,82.9772736343086
-311.7212814353968,-1407.2711734043492,82.97731360134219
-311.65011474566694,-1411.27054025657,82.97735318587053
-311.5793031421542,-1415.2699134256868,82.97739239155476
-311.50884662567,-1419.2692928660908,82.97743122202097
-311.4387451967669,-1423.2686785462556,82.97746968177545
-311.3679853423276,-1427.2680526266324,82.97750777444425
-311.29817474760694,-1431.2674433807224,82.97754550080433
-311.2288027506993,-1435.2668417804641,82.97758286611406
-311.15986935268256,-1439.2662477639133,82.97761987382069
-311.09137455438065,-1443.2656612829703,82.97765652734698
-311.0233183566215,-1447.265082289536,82.97769283008293
-310.9557007604494,-1451.2645107216651,82.97772878538605
-310.88852176644525,-1455.2639465451032,82.97776439658172
-310.82178137519537,-1459.2633897255957,82.9777996669635
-310.7554795877287,-1463.2628402011974,82.97783459979341
-310.689616404842,-1467.2622979238083,82.97786919830223
-310.6241918275503,-1471.2617628314827,82.97790346568982
-310.55920585619094,-1475.2612349038113,82.97793740512542
-310.4946584917709,-1479.2607140788489,82.97797106793094
-310.4392141001773,-1483.2603298035501,82.97800436727665
-310.38214333489805,-1487.259922646357,82.97803734286884
-310.32416979050873,-1491.25950250973,82.97807000289745
-310.2652934700324,-1495.2590691855382,82.97810235035807
-310.2055143764611,-1499.258622470009,82.97813438824245
-310.1448325128496,-1503.2581621593704,82.97816611951356
-310.0832478822962,-1507.257688048762,82.97819754710603
-310.0207604879845,-1511.2571999322342,82.9782286739264
-309.9573703329695,-1515.2566976136432,82.97825950285336
-309.89307742055394,-1519.2561808848623,82.97829003673807
-309.82788175401316,-1523.2556495421231,82.9783202784044
-309.7617833366798,-1527.255103380569,82.97835023064916
-309.73152800038355,-1529.0677860963863,82.97837989624252
-309.66411768106934,-1533.067218039075,82.9784092779279
-309.59580461929477,-1537.0666346641517,82.97843837842258
-309.5265888185394,-1541.0660357678512,82.97846720041782
-309.456470282404,-1545.0654211420522,82.97849574657914
-309.3854490143145,-1549.0647905917065,82.97852401954653
-309.3135250179597,-1553.0641439086937,82.97855202193469
-309.2406982970045,-1557.0634808892523,82.97857975633332
-309.1669688552391,-1561.062801325264,82.9786072253073
-309.0923366962885,-1565.0621050205941,82.978634431397
-309.016801823981,-1569.0613917693051,82.97866137711844
-308.940364242218,-1573.0606613654597,82.97868806496358
-308.8630239548448,-1577.059913607479,82.9787144974005
-308.7847809658218,-1581.0591482905177,82.97874067687368
-308.7056352791417,-1585.0583652108194,82.97876660580418
-308.62558689891864,-1589.0575641602725,82.9787923134378
-308.5419511746678,-1593.056689700674,82.97881778266238
-308.46515295400064,-1597.055952387382,82.97884297135457
-308.3880846112637,-1601.0552098899548,82.97886791916542
-308.3107461470318,-1605.0544621779816,82.9788926282209
-308.2331375616567,-1609.0537092332177,82.97891710080695
-308.1552588555019,-1613.052951037418,82.97894133918676
-308.0771100291478,-1617.0521875601726,82.97896534560185
-307.99869108249266,-1621.0514188075679,82.97898912227228
-307.9200020161214,-1625.0506447491932,82.97901267139687
-307.8410428306251,-1629.0498653546385,82.97903599515341
-307.76181352590214,-1633.0490806299908,82.97905909569882
-307.68231410253753,-1637.0482905448393,82.97908197516935
-307.6025445609046,-1641.0474950809394,82.97910463568087
-307.5225049013624,-1645.0466942200467,82.97912707932895
-307.44219512427946,-1649.0458879439168,82.9791493718198
-307.3491599087048,-1653.0448058382196,82.97917144415136
-307.2849157585268,-1657.04428989065,82.97919325613778
-307.22266225413296,-1661.0438054235196,82.97921485961758
-307.16239941094943,-1665.0433514460337,82.97923625634675
-307.1041272439021,-1669.042926967389,82.97925744830516
-307.04784576742804,-1673.042530996775,82.97927843745259
-306.99355499546914,-1677.042162543375,82.97929922573005
-306.9412549414761,-1681.0418206163647,82.97931981505997
-306.89094561840216,-1685.041504224913,82.97934024542023
-306.85243549619736,-1689.0413188419232,82.97936049603688
-306.79532220467456,-1693.040911084105,82.9793804916162
-306.7376067082478,-1697.0404946815886,82.97940029613429
-306.6792890082424,-1701.0400695437027,82.97941991112094
-306.62036910596447,-1705.039635579775,82.97943933839156
-306.5608470027979,-1709.0391926966859,82.97945857974264
-306.50072270005114,-1713.0387408062124,82.97947763695353
-306.43999619905276,-1717.0382798201322,82.97949651178656
-306.37866750120463,-1721.0378096453253,82.97951520598716
-306.3167366079578,-1725.037330188673,82.97953372128404
-306.25420352061195,-1729.0368413644014,82.97955205938942
-306.19106824064755,-1733.036343079392,82.9795702219991
-306.12733076955726,-1737.0358352380779,82.97958821079264
-306.0629911086486,-1741.0353177595825,82.97960602743355
-305.9980492594324,-1745.0347905483395,82.97962367356938
-305.9325052234055,-1749.0342535136801,82.97964115343015
-305.8682058003559,-1753.0337366786653,82.97965847346613
-305.8063604541376,-1757.0332589569014,82.97967561661324
-305.74456288582866,-1761.0327815845108,82.97969259575497
-305.68281308319945,-1765.0323053390134,82.97970941240662
-305.6211110643781,-1769.0318290526998,82.97972606812353
-305.5594568113809,-1773.0313538921403,82.97974256444589
-305.4978503241635,-1777.0308798567617,82.97975890289918
-305.4362916207893,-1781.030405778855,82.97977508499426
-305.37478068921945,-1785.0299324359428,82.97979111222753
-305.31331752942486,-1789.0294598274543,82.97980698608107
-305.2519021414637,-1793.0289879528186,82.97982270802277
-305.19053452539424,-1797.0285168114663,82.97983827950648
-305.12921468118736,-1801.0280464028258,82.97985370197212
-305.0679426087875,-1805.0275767263274,82.97986902130515
-305.0,-1809.027,82.97988419961854
-304.97385009476795,-1812.976576351898,82.97989923622228
-304.9042827396011,-1816.9759713528297,82.97991412245466
-304.85789532949906,-1820.9757023711722,82.97992882221267
-304.81269623353217,-1824.9754469945988,82.9799433815085
-304.7686854557107,-1828.9752048681767,82.97995780147171
-304.72586299989655,-1832.9749756407446,82.97997208343678
-304.6842288698714,-1836.9747589592541,82.97998622872437
-304.64378306931116,-1840.974554470656,82.98000023864253
-304.6045256017647,-1844.9743618237853,82.98001411448676
-304.5664564707183,-1848.9741806637037,82.9800278575402
-304.5295756795491,-1852.9740106354718,82.98004146907365
-304.4938832314783,-1856.973851389809,82.98005495034583
-304.4593791296886,-1860.9737025698869,82.98006830260334
-304.4260633772096,-1864.9735638245365,82.98008152708088
-304.3939359769825,-1868.9734348007012,82.9800946726211
-304.3365801015297,-1872.9730235675368,82.98010767484269
-304.28720088592223,-1876.9727187676976,82.98012053625293
-304.2413284877718,-1880.9724557243583,82.9801332746482
-304.19896294233894,-1884.9722313630598,82.9801458911259
-304.1601042821861,-1888.9720426093131,82.98015838685319
-304.1247525371942,-1892.971886387952,82.98017076298565
-304.0929077345291,-1896.9717596246517,82.98018302066781
-304.0645698986748,-1900.971659244415,82.98019516103325
-304.03973905141777,-1904.971582172369,82.9802071852047
-304.0184152118417,-1908.9715253338388,82.98021909429414
-304.00059839634224,-1912.9714856537016,82.9802308894029
-303.9862886186131,-1916.971460057326,82.9802425716218
-303.975485889656,-1920.9714454699988,82.98025414203119
-303.96819021777213,-1924.9714388167804,82.98026560170109
-303.9644016085741,-1928.9714370226534,82.98027695169128
-303.96412006497064,-1932.9714370128854,82.98028819305141
-303.9673455871815,-1936.9714357124542,82.98029932682105
0.0,0.0,0.0
0.0,0.0,0.0
